NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_100,NUM_101,NUM_102,NUM_103,NUM_104,NUM_105,NUM_106,NUM_107,NUM_108,NUM_109,NUM_11,NUM_110,NUM_111,NUM_112,NUM_113,NUM_114,NUM_115,NUM_116,NUM_117,NUM_118,NUM_119,NUM_12,NUM_120,NUM_121,NUM_122,NUM_123,NUM_124,NUM_125,NUM_126,NUM_127,NUM_128,NUM_129,NUM_13,NUM_130,NUM_131,NUM_132,NUM_133,NUM_134,NUM_135,NUM_136,NUM_137,NUM_138,NUM_139,NUM_14,NUM_140,NUM_141,NUM_142,NUM_143,NUM_144,NUM_145,NUM_146,NUM_147,NUM_148,NUM_149,NUM_15,NUM_150,NUM_151,NUM_152,NUM_153,NUM_154,NUM_155,NUM_156,NUM_157,NUM_158,NUM_16,NUM_17,NUM_18,NUM_19,NUM_20,NUM_21,NUM_22,NUM_23,NUM_24,NUM_25,NUM_26,NUM_27,NUM_28,NUM_29,NUM_30,NUM_31,NUM_32,NUM_33,NUM_34,NUM_35,NUM_36,NUM_37,NUM_38,NUM_39,NUM_40,NUM_41,NUM_42,NUM_43,NUM_44,NUM_45,NUM_46,NUM_47,NUM_48,NUM_49,NUM_50,NUM_51,NUM_52,NUM_53,NUM_54,NUM_55,NUM_56,NUM_57,NUM_58,NUM_59,NUM_60,NUM_61,NUM_62,NUM_63,NUM_64,NUM_65,NUM_66,NUM_67,NUM_68,NUM_69,NUM_70,NUM_71,NUM_72,NUM_73,NUM_74,NUM_75,NUM_76,NUM_77,NUM_78,NUM_79,NUM_80,NUM_81,NUM_82,NUM_83,NUM_84,NUM_85,NUM_86,NUM_87,NUM_88,NUM_89,NUM_90,NUM_91,NUM_92,NUM_93,NUM_94,NUM_95,NUM_96,NUM_97,NUM_98,NUM_99,CAT_00,CAT_01,CAT_02,target
16,46.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5996.0,14.0,11508.0,952.0,12.0,22.0,688.0,86.0,842.0,5420.0,570.0,2560.0,24.0,0.0,62.0,80.0,2676.0,78.0,0.0,54.0,0.0,0.0,0.0,2874.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,1266.0,628.0,40.0,24.0,7040.0,678.0,0.0,11144.0,58.0,0.0,0.0,0.0,0.86,52.0,6280.0,1902.0,290.0,2882.0,60.0,44.0,34.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6536.0,3726.0,4954.0,1274.0,0.0,0.0,0.0,14.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,7742.0,0.0,70.0,244.0,584.0,66.0,6.0,714.0,6932.0,0.0,0.0,0.0,6986.0,518.0,190.0,102.0,74.0,52.0,318.0,102.0,154.0,120.0,11508.0,2.0,12.0,4.0,0.0,2882.0,234.0,2140.0,2794.0,,,4720.0,15.02,11508.0,11508.0,12174.0,27.0,166.0,1036.0,11320.0,8406.0,404.0,2.0,2.0,2402.88,0.0,5331.84,0.0,8.0,0.0,0.0,0.0,4672.0,2808.0,688.0,444.0,4.0,0.0,0.0,0.0,0.0,1209600.0,0.0,neg
146952,534.0,0.0,0.0,0.0,0.0,0.0,0.0,920988.0,3005152.0,3221032.0,268.0,12107472.0,17136.0,2760.0,998528.0,928192.0,931146.0,7367874.0,749736.0,23552.0,2737546.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896332.0,0.0,9210.0,842.0,0.0,0.0,400.0,825304.0,0.0,0.0,0.0,226700.0,0.0,76710.0,22644.0,5590.0,18235688.0,2884330.0,417000.0,71290.0,279000.0,68064.0,11518.0,11273256.0,3148.0,0.0,0.0,0.0,5083.14,5862.0,2992952.0,1548180.0,953682.0,4776660.0,460664.0,896198.0,958646.0,2986102.0,182326.0,40502.0,16.0,0.0,0.0,0.0,26.0,0.0,279670.0,416336.0,9619604.0,8757604.0,2205416.0,909916.0,0.0,0.0,0.0,9190.0,13470.0,0.0,0.0,0.0,0.0,0.0,2464.0,489232.0,4510234.0,6017338.0,0.0,23500.0,10556.0,17086.0,89082.0,412268.0,8950596.0,946418.0,569762.0,0.0,0.0,5010356.0,2720222.0,1012830.0,571564.0,393938.0,291894.0,241806.0,235806.0,144296.0,396556.0,12107472.0,1042.0,2256.0,744.0,2.0,4776660.0,162244.0,1256864.0,941808.0,139800.0,193920.0,226580.0,146952.15,12107472.0,12107472.0,11985482.0,47174.0,11708.0,107704.0,1195560.0,11027028.0,302236.0,0.0,0.0,8083968.0,823985.28,2105560.32,330.0,2092.0,0.0,66024.0,1141614.0,1671736.0,4224454.0,2675118.0,1013892.0,182976.0,36032.0,7422.0,0.0,0.0,1209600.0,0.0,neg
6,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3876.0,4.0,18568.0,1128.0,16.0,18.0,14.0,54.0,1770.0,3168.0,750.0,3074.0,44.0,0.0,8.0,14.0,1408.0,114.0,0.0,24.0,0.0,0.0,0.0,2060.0,56.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,482.0,66.0,72.0,18.0,1460.0,224.0,0.0,0.0,20.0,0.0,0.0,0.0,104.24,48.0,5338.0,1472.0,44.0,2558.0,56.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,12840.0,10136.0,5698.0,568.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6962.0,0.0,1184.0,18.0,18.0,16.0,290.0,5386.0,50.0,0.0,0.0,0.0,5650.0,366.0,74.0,36.0,264.0,456.0,50.0,48.0,18.0,0.0,18568.0,0.0,0.0,0.0,0.0,2558.0,164.0,3568.0,2108.0,,,5540.0,5.1,18568.0,18568.0,20450.0,28.0,0.0,1708.0,18380.0,6998.0,230.0,0.0,0.0,1830.72,0.0,4096.32,2.0,12.0,0.0,0.0,0.0,1932.0,4018.0,992.0,20.0,0.0,0.0,0.0,0.0,0.0,1209600.0,0.0,neg
183984,,,,,0.0,0.0,0.0,0.0,29926.0,2125226.0,,11859982.0,5964.0,1462.0,36154.0,722782.0,521436.0,6106742.0,3721408.0,35052.0,7632020.0,10.0,0.0,,,,,,,,,1352078.0,,,,,,,,,,,11760.0,,74330.0,,,,,,,,,0.0,,,,,,,,1167230.0,1894646.0,1458988.0,4375192.0,726362.0,1396214.0,1054466.0,1069958.0,1013664.0,1356784.0,12698.0,,,0.0,438.0,,566.0,1154.0,9494468.0,8344750.0,2364064.0,1085902.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,16402.0,3826974.0,6308448.0,999186.0,0.0,5468.0,4236.0,8776.0,12024.0,1449652.0,9583538.0,87310.0,4.0,2.0,0.0,4270582.0,1860512.0,854560.0,656872.0,571160.0,591708.0,865404.0,1418214.0,61954.0,44.0,11859982.0,,,,,4375192.0,167078.0,1563070.0,797332.0,239540.0,210040.0,193440.0,183984.12,11859982.0,11859982.0,,81815.0,,,950640.0,,,,,10034787.84,0.0,1111780.8,,,0.0,0.0,4718.0,556828.0,5774006.0,4493890.0,280100.0,32522.0,8598.0,348.0,,0.0,1209600.0,,neg
14,,,,,0.0,0.0,0.0,11030.0,180476.0,316390.0,,,2678.0,298.0,18764.0,71488.0,122826.0,542192.0,41088.0,0.0,242538.0,0.0,0.0,,,,,,,,,44950.0,,,,,,,,,,,3950.0,,,,,,,,,,,0.0,,,,,,0.02,0.0,675442.0,38608.0,8280.0,224416.0,3102.0,5184.0,23202.0,11794.0,33628.0,94.0,0.0,,,0.0,5030.0,,31116.0,67264.0,582658.0,,317646.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84594.0,714740.0,0.0,4230.0,1044.0,2300.0,8442.0,37742.0,702434.0,26426.0,13642.0,3054.0,20.0,687160.0,68434.0,30972.0,5904.0,2398.0,1474.0,1080.0,996.0,878.0,38.0,931906.0,,,,,224416.0,5604.0,,,0.0,0.0,312120.0,13.26,,,940238.0,1627.0,,,927860.0,799334.0,,,,127140.48,519532.8,149276.16,88064.0,,0.0,8450.0,151878.0,264616.0,272040.0,95978.0,5246.0,1062.0,64.0,0.0,,0.0,1209600.0,,neg
6,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,2.0,26258.0,1034.0,2.0,6.0,4.0,4.0,636.0,296.0,270.0,1824.0,34.0,0.0,12.0,10.0,582.0,88.0,0.0,0.0,0.0,0.0,0.0,660.0,10.0,60.0,0.0,0.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,284.0,140.0,0.0,4.0,2760.0,268.0,0.0,27622.0,4.0,0.0,0.0,0.0,0.5,14.0,1738.0,348.0,26.0,206.0,10.0,12.0,24.0,52.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22906.0,22002.0,3350.0,136.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2286.0,0.0,18.0,12.0,144.0,790.0,112.0,162.0,1048.0,0.0,0.0,0.0,1218.0,96.0,62.0,68.0,82.0,144.0,434.0,62.0,80.0,40.0,26258.0,0.0,4.0,0.0,0.0,206.0,60.0,2716.0,570.0,,,3260.0,6.25,26258.0,26258.0,29058.0,17.0,10.0,2594.0,26160.0,2294.0,86.0,4.0,2.0,600.0,14.4,670.08,0.0,6.0,0.0,0.0,0.0,0.0,1328.0,802.0,156.0,0.0,0.0,0.0,0.0,0.0,1209600.0,0.0,neg
14,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,52.0,2732.0,38.0,0.0,0.0,0.0,0.0,0.0,2732.0,40.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,64.0,26.0,6480.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8122.0,,10084.0,,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18216.0,0.0,0.0,2.0,0.0,886.0,136.0,,,,,9960.0,13.23,18216.0,18216.0,188.0,0.0,0.0,1748.0,18000.0,5576.0,302.0,6.0,0.0,2257.92,0.0,2275.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209600.0,0.0,neg
63634,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3814.0,164436.0,44.0,5493224.0,6512.0,788.0,238682.0,615662.0,375508.0,3420520.0,352968.0,9972.0,2890848.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634546.0,0.0,3098.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281460.0,0.0,47596.0,54914.0,22006.0,0.0,0.0,85642.0,18856.0,35096740.0,4952432.0,46048.0,0.0,0.0,0.0,0.0,27977920.0,1721.14,1848.0,1109716.0,1131748.0,847244.0,2103430.0,423464.0,689592.0,428254.0,222666.0,117796.0,50654.0,18.0,0.0,0.0,99874.0,0.0,0.0,0.0,0.0,4001422.0,3086910.0,1491116.0,838426.0,0.0,34518.0,0.0,2044.0,296.0,0.0,0.0,0.0,0.0,0.0,50274.0,1760314.0,1441242.0,1769322.0,0.0,7592.0,10662.0,19424.0,222482.0,4313902.0,445120.0,1666.0,248.0,28.0,28.0,1950664.0,740344.0,309202.0,241558.0,203178.0,210214.0,448798.0,917186.0,8.0,0.0,5493224.0,48.0,32.0,164.0,62.0,2103430.0,76136.0,744700.0,739862.0,307100.0,406840.0,112520.0,63634.7,5493224.0,5493224.0,5440644.0,40333.0,42480.0,59018.0,645940.0,5021152.0,192510.0,0.0,0.0,3952104.0,0.0,1066416.0,0.0,0.0,0.0,0.0,0.0,3120.0,493390.0,2798276.0,1637020.0,78810.0,9714.0,822.0,0.0,0.0,1209600.0,0.0,neg
878,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,132.0,8408.0,0.0,61136.0,100.0,8.0,2892.0,1400.0,3528.0,6338.0,39848.0,1766.0,47268.0,42.0,0.0,,,,,,,,,114.0,,86.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,216.0,64.0,0.0,0.0,1142.0,394.0,27800.0,100358.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7660.0,8770.0,3822.0,28816.0,1120.0,3020.0,31494.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50556.0,45456.0,10556.0,2940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19648.0,29048.0,7226.0,0.0,132.0,26.0,46.0,30.0,212.0,55472.0,2.0,2.0,0.0,0.0,28946.0,21986.0,3752.0,968.0,164.0,90.0,16.0,0.0,0.0,0.0,61136.0,0.0,10.0,74.0,24.0,28816.0,596.0,3620.0,6700.0,1310700.0,1310700.0,10200.0,878.98,61136.0,61136.0,,186.0,134976.0,5952.0,60840.0,,0.0,,,48578.88,0.0,6941.76,,,0.0,0.0,0.0,5054.0,45244.0,5294.0,258.0,46.0,26.0,0.0,,0.0,1209600.0,,neg
70364,274.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,53970.0,1247252.0,86.0,4474272.0,5808.0,908.0,25156.0,201882.0,89070.0,2187962.0,1603428.0,37188.0,2456144.0,282.0,0.0,512.0,204.0,1690066.0,64246.0,164.0,408.0,0.0,0.0,393118.0,3914606.0,2326.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,23804.0,44302.0,8176.0,0.0,0.0,96204.0,13348.0,7100260.0,783406.0,0.0,0.0,0.0,0.0,0.0,707330.0,1688.72,1826.0,295824.0,682682.0,533090.0,1987346.0,288414.0,709286.0,746622.0,389896.0,186410.0,288768.0,30692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3797660.0,3375050.0,675796.0,341974.0,0.0,0.0,0.0,272.0,70.0,0.0,0.0,0.0,0.0,0.0,44240.0,1715000.0,2139334.0,253110.0,0.0,4224.0,2238.0,5750.0,81832.0,2702666.0,1354506.0,468.0,0.0,0.0,0.0,1252480.0,1175270.0,405616.0,384922.0,344294.0,271730.0,245770.0,71602.0,0.0,0.0,4474272.0,36.0,58.0,252.0,8.0,1987346.0,46054.0,413614.0,258848.0,155160.0,193800.0,85120.0,70363.08,4474272.0,4474272.0,4480866.0,24757.0,3396.0,78382.0,835840.0,4151684.0,101956.0,0.0,52.0,3884774.4,0.0,263886.72,0.0,0.0,0.0,0.0,1254.0,303204.0,1953062.0,1550372.0,311966.0,24700.0,6934.0,192.0,76.0,0.0,1209600.0,0.0,neg
2,34.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,662.0,0.0,14856.0,1346.0,2.0,14.0,8.0,798.0,1124.0,54.0,0.0,2672.0,0.0,0.0,,,,,,,,,0.0,,10.0,56.0,0.0,0.0,40.0,214.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,72.0,20.0,30.0,18.0,3200.0,320.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2388.0,768.0,38.0,862.0,10.0,18.0,18.0,28.0,78.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,8484.0,7080.0,6368.0,280.0,0.0,0.0,0.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346.0,0.0,1354.0,4.0,10.0,22.0,378.0,1578.0,0.0,0.0,0.0,0.0,2300.0,170.0,90.0,160.0,98.0,8.0,10.0,472.0,38.0,0.0,14856.0,0.0,0.0,0.0,0.0,862.0,68.0,5452.0,848.0,,,6260.0,2.25,14856.0,14856.0,16800.0,22.0,12.0,1426.0,14820.0,3346.0,0.0,,,1054.08,184.32,761.28,5632.0,,0.0,0.0,0.0,522.0,1788.0,1036.0,0.0,0.0,0.0,0.0,,0.0,1209600.0,,neg
50940,0.0,,0.0,0.0,0.0,0.0,0.0,186.0,28822.0,1453712.0,0.0,3558524.0,5564.0,484.0,3464.0,467070.0,212096.0,2056784.0,635062.0,12248.0,1571850.0,0.0,0.0,,,,,,,,,335878.0,,2384.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324.0,0.0,22904.0,10190.0,2204.0,0.0,0.0,59404.0,8618.0,2842500.0,635784.0,0.0,0.0,0.0,0.0,0.0,16658570.0,1145.6,1280.0,737444.0,532652.0,175788.0,1869622.0,101218.0,212400.0,232642.0,236798.0,1139116.0,24714.0,0.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,3070374.0,2766524.0,487540.0,250510.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.0,5084.0,5230.0,10124.0,15532.0,315814.0,2174744.0,864770.0,0.0,2922.0,334.0,662.0,720.0,30332.0,3357778.0,24.0,0.0,0.0,0.0,1113478.0,669676.0,462388.0,431388.0,252694.0,143636.0,180090.0,139422.0,0.0,0.0,3558524.0,846.0,2554.0,414.0,0.0,1869622.0,46500.0,189236.0,294278.0,197260.0,128380.0,155200.0,50940.14,3558524.0,3558524.0,3552468.0,15359.0,609330.0,109530.0,1131220.0,3392772.0,0.0,,,2686754.88,0.0,701817.6,0.0,198.0,0.0,0.0,1284.0,456888.0,1317244.0,1201684.0,387894.0,24760.0,2978.0,40.0,,0.0,1209600.0,,neg
8,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2276.0,6.0,14204.0,1114.0,16.0,8.0,6.0,580.0,342.0,2388.0,574.0,2826.0,76.0,0.0,16.0,28.0,1380.0,68.0,0.0,0.0,0.0,0.0,0.0,2122.0,38.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,6.0,4.0,8240.0,2662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,38.0,3478.0,1446.0,52.0,708.0,6.0,20.0,72.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10490.0,8676.0,3688.0,604.0,0.0,0.0,0.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818.0,3286.0,0.0,50.0,6.0,226.0,858.0,12.0,3936.0,16.0,0.0,0.0,0.0,3844.0,230.0,92.0,76.0,202.0,26.0,432.0,56.0,58.0,88.0,14204.0,0.0,4.0,10.0,0.0,708.0,140.0,1844.0,1830.0,,,3540.0,8.56,14204.0,14204.0,17358.0,23.0,0.0,1362.0,13980.0,5144.0,278.0,2.0,0.0,1834.56,0.0,2227.2,0.0,10.0,0.0,0.0,0.0,2160.0,1916.0,852.0,176.0,0.0,0.0,0.0,0.0,0.0,1209600.0,0.0,neg
756,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,124.0,18682.0,0.0,68498.0,88.0,8.0,1846.0,894.0,2520.0,35346.0,5166.0,488.0,27238.0,0.0,0.0,,,,,,,,,312.0,,78.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,206.0,74.0,0.0,0.0,846.0,198.0,90300.0,13842.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6812.0,5442.0,1954.0,20386.0,550.0,2394.0,29202.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,60384.0,56394.0,8106.0,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27188.0,19168.0,0.0,0.0,186.0,472.0,628.0,320.0,858.0,43890.0,2.0,0.0,0.0,0.0,25558.0,16054.0,3882.0,728.0,66.0,28.0,32.0,8.0,0.0,0.0,68498.0,0.0,0.0,32.0,6.0,20386.0,346.0,3568.0,4486.0,1310700.0,1310700.0,7880.0,755.42,68498.0,68498.0,,137.0,6912.0,6686.0,68240.0,,0.0,,,39943.68,0.0,6329.28,,,0.0,0.0,0.0,5774.0,36930.0,3178.0,392.0,82.0,0.0,0.0,,0.0,1209600.0,,neg
38908,578.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,167694.0,700952.0,4.0,2569790.0,2718.0,418.0,50318.0,162658.0,332996.0,1511936.0,378772.0,19318.0,1193542.0,110.0,0.0,768.0,658.0,2166754.0,177294.0,0.0,1322.0,0.0,12.0,380350.0,2219836.0,1316.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16402.0,0.0,14498.0,33914.0,6404.0,0.0,0.0,75250.0,10924.0,284200.0,33454.0,304.0,291048.0,4156.0,0.0,0.0,1202400.0,696.42,824.0,273478.0,386778.0,335850.0,1070478.0,191080.0,423144.0,460042.0,209830.0,97084.0,81286.0,672.0,0.0,0.0,0.0,0.0,0.0,2246.0,4786.0,2262726.0,2017806.0,304498.0,209042.0,0.0,0.0,0.0,1870.0,236.0,0.0,0.0,0.0,0.0,0.0,40938.0,804312.0,1217700.0,396294.0,0.0,1044.0,312.0,456.0,43288.0,1461398.0,943298.0,9448.0,0.0,0.0,0.0,627828.0,690426.0,239326.0,179650.0,140388.0,116638.0,138698.0,320136.0,6154.0,0.0,2569790.0,196.0,888.0,654.0,22.0,1070478.0,26554.0,171678.0,131362.0,115120.0,171660.0,13740.0,38907.2,2569790.0,2569790.0,2580672.0,17902.0,1700.0,12664.0,145800.0,2459244.0,75690.0,4.0,50.0,2199607.68,0.0,258241.92,0.0,0.0,0.0,0.0,35376.0,366292.0,772400.0,1003494.0,268822.0,11496.0,1304.0,60.0,0.0,0.0,1209600.0,0.0,neg
41400,234.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,198602.0,152.0,3555904.0,7436.0,1010.0,33594.0,500680.0,337594.0,1745378.0,655964.0,13808.0,2201604.0,160.0,0.0,312.0,1384.0,2334014.0,22178.0,78.0,11002.0,0.0,0.0,851336.0,2468032.0,3798.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43616.0,0.0,38522.0,24860.0,5010.0,0.0,0.0,72700.0,11168.0,209140.0,80836.0,184.0,0.0,0.0,0.0,0.0,1400060.0,1769.62,2130.0,891330.0,627678.0,321380.0,1575828.0,148580.0,322876.0,291148.0,221986.0,155158.0,300402.0,15086.0,0.0,0.0,3584.0,0.0,0.0,0.0,0.0,2497330.0,1868216.0,1057610.0,508238.0,0.0,336.0,0.0,1040.0,286.0,0.0,0.0,0.0,0.0,0.0,1080.0,2955790.0,114028.0,224726.0,0.0,2968.0,1140.0,1922.0,208444.0,2276760.0,804352.0,38.0,0.0,0.0,0.0,1616114.0,566398.0,209608.0,167368.0,141970.0,133344.0,148340.0,310758.0,1724.0,0.0,3555904.0,50.0,180.0,140.0,8.0,1575828.0,55158.0,312444.0,733932.0,392820.0,353020.0,300560.0,41400.06,3555904.0,3555904.0,3508220.0,19095.0,5114.0,104086.0,1125200.0,3295624.0,75184.0,0.0,156.0,2431697.28,0.0,860628.48,0.0,0.0,0.0,0.0,0.0,2512.0,973708.0,1752320.0,526156.0,35856.0,4896.0,176.0,134.0,0.0,1209600.0,0.0,neg
326,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,3748.0,4.0,31418.0,118.0,16.0,80.0,2434.0,1296.0,3320.0,15962.0,908.0,19364.0,4.0,0.0,44.0,96.0,19828.0,10724.0,0.0,2.0,0.0,42.0,932.0,19874.0,72.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,74.0,10.0,0.0,0.0,508.0,136.0,360.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,103.04,42.0,5398.0,4632.0,1278.0,9500.0,498.0,922.0,11382.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25716.0,22794.0,5670.0,1540.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,19762.0,4376.0,0.0,0.0,118.0,16.0,34.0,56.0,2058.0,21740.0,116.0,0.0,0.0,0.0,12476.0,8364.0,2700.0,386.0,140.0,52.0,14.0,6.0,0.0,0.0,31418.0,0.0,106.0,4.0,0.0,9500.0,346.0,2962.0,2692.0,,,5520.0,325.07,31418.0,31418.0,34894.0,78.0,0.0,3040.0,31240.0,24138.0,964.0,0.0,2.0,19105.92,0.0,4973.76,0.0,0.0,0.0,0.0,0.0,216.0,19842.0,3778.0,276.0,26.0,0.0,0.0,0.0,0.0,1209600.0,0.0,neg
76142,2130706432.0,634.0,0.0,0.0,0.0,0.0,0.0,1592.0,463380.0,2406748.0,20.0,5307958.0,7792.0,904.0,418184.0,164388.0,141710.0,2580040.0,1030886.0,32324.0,1396504.0,224.0,0.0,338.0,1222.0,3979504.0,2106488.0,0.0,32.0,0.0,0.0,102822.0,3980022.0,3710.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5406.0,0.0,18106.0,18322.0,4962.0,8276796.0,948760.0,131180.0,17896.0,9152400.0,914914.0,0.0,5192682.0,73606.0,0.0,0.0,0.0,23.0,2240.0,456290.0,591622.0,440578.0,2090644.0,184964.0,453234.0,270164.0,1065884.0,905294.0,8422.0,0.0,0.0,0.0,0.0,0.0,0.0,6966.0,10214.0,4278844.0,3980626.0,1021254.0,217126.0,0.0,0.0,0.0,370.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,31906.0,1880142.0,2464404.0,0.0,9596.0,9262.0,13906.0,24506.0,47960.0,2665706.0,1596586.0,8000.0,930.0,0.0,1791678.0,1056424.0,404586.0,374062.0,215696.0,146006.0,112040.0,102258.0,99662.0,74040.0,5307958.0,7572.0,5168.0,9984.0,2.0,2090644.0,34470.0,783408.0,236224.0,258120.0,261860.0,88940.0,76142.19,5307958.0,5307958.0,5264736.0,19944.0,0.0,41454.0,459940.0,4381636.0,135002.0,2.0,140.0,3948133.44,0.0,428581.44,486.0,1562.0,0.0,624.0,198138.0,1561650.0,1949604.0,587714.0,67130.0,8866.0,2642.0,84.0,12.0,0.0,1209600.0,0.0,neg
